wav_filename,wav_filesize,transcript
/home/ubuntu/KerasDeepSpeech/dataset/1993-147965-0004.wav,93358,all <afternoon< he sat in the &dining room&.
/home/ubuntu/KerasDeepSpeech/dataset/1993-147965-0005.wav,277198,"at about <4:00 o'clock< |ivisitor| appeared mr |shmurda|, wearing his rabbit, skin cap and collar, and new mittens. his {wife{ had knitted."
/home/ubuntu/KerasDeepSpeech/dataset/1993-147965-0006.wav,282638,"he sat still and passive, his head resting against the back of the wooden rocking chair. his hands relaxed upon the arms."
/home/ubuntu/KerasDeepSpeech/dataset/1993-147965-0007.wav,242318,his face had a look of weariness and pleasure like that of sick people when they feel relief from pain.
/home/ubuntu/KerasDeepSpeech/dataset/1993-147965-0008.wav,176078,"he made the sign of the cross over me, put on his cap and went off in the dark."
/home/ubuntu/KerasDeepSpeech/dataset/1993-147966-0000.wav,356398,<the week< <following christmas< brought in a thaw and <by new years day< all the world about &us& was a broth of grey sl&us&h and the &guttered slope& between the &windmill& and the &barn& was running black water.
/home/ubuntu/KerasDeepSpeech/dataset/1993-147966-0001.wav,402158,"it was the :first: time mrs |shimerda| had been to our &house& and she ran about examining our (carpets( and (curtains( and (furniture(, all the while commenting upon them to her {daughter{ in an envious complaining tone."
/home/ubuntu/KerasDeepSpeech/dataset/1993-147966-0002.wav,133998,"your |mama i| said angrily, wants other peoples things."
/home/ubuntu/KerasDeepSpeech/dataset/1993-147966-0003.wav,83118,"for ambush, my |mama| come here."
/home/ubuntu/KerasDeepSpeech/dataset/1993-147966-0004.wav,155758,"but you see, a body never knows what traits poverty might bring out in him."
/home/ubuntu/KerasDeepSpeech/dataset/1993-147966-0005.wav,107118,they began to laugh boisterously when they saw me calling.
/home/ubuntu/KerasDeepSpeech/dataset/1993-147966-0006.wav,105358,"you've got a !birthday! present this time, |jim|, and no mistake."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0000.wav,288718,"she was <four years< older than i to be sure, and had seen more of the world, but i was a boy and she was a girl and i resented her protecting manner."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0001.wav,125678,this change came about from an adventure we had together.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0002.wav,282958,<one day< when i ^wrote^ over to the shimmered as i found |anthony| a starting off on foot for &russian peters house& to borrow a spade ambrosch needed.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0003.wav,186958,there had been another black frost the <night< before and the error was clear and |hedy|'s (wine(.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0004.wav,133518,it was on :one: of these gravel beds that i met my adventure.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0005.wav,210798,i world round and there on :one: of those dry gravel beds was the biggest snake i had ever seen.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0006.wav,106158,"i know i'm just awful, |jim|. i was so scared."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0007.wav,147278,i never know you was so brave |jim|. she went on comfortingly.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0008.wav,198798,a faint fetid smell came from him in a thread of green liquid used from his crushed head.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0009.wav,112078,"look |tony|, that's his poison, i said."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0010.wav,306798,"i explained to |antonia| how this meant that he was :24 years old:, that he must have been there when white men :first: came laugh done from &buffalo& and indian times."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0011.wav,140238,we decided that |antonia| should ride dude home and i would walk.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0012.wav,136238,i followed with this paid over my shoulder dragging my snake.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0013.wav,85678,auto focus was the :first: :one: we met.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0014.wav,142960,he could stand right up and talk to you. he could did he fight hard.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0015.wav,49998,auto winked at me.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147960-0016.wav,156718,a snake of its size in fighting trim would be more than any boy could handle.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0000.wav,482318,|peter| told his troubles to mr |shimerda|.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0001.wav,141358,|peter| could give no very clear account of his transactions with cutter.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0002.wav,223918,"she asked |peter| to wait a moment and when she came back from the &kitchen&, she brought a (bag( of (sandwiches( and (donuts( for us."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0003.wav,86318,we lay still and did not talk.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0004.wav,190958,"the &little house& on the &hillside&, with so much the color of the <night< that we could not see it as we came up the draw."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0005.wav,301518,"they made me think of defeated armies retreating, or of ghosts who were trying desperately to get in for shelter."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0006.wav,89518,i could not take my eyes off the man in the bed.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0007.wav,99278,the sharp smell of spirits went through the &room&.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0008.wav,136078,it seemed to me that he despised him for being so simple and docile.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0009.wav,92078,the sick man raged and shook his fists.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0010.wav,93198,he seemed to be cursing people who had wronged him.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0011.wav,183118,quickly it was covered with bright red spots. i thought i had never seen any blood so bright.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0012.wav,128878,"he lay patiently, fighting for breath like a child with croup."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0013.wav,159438,|anthony|'s {father{ uncovered :one: of his long bony legs and rubbed it rhythmically.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0014.wav,125518,from our bench so we could see what a hollow case his body was.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0015.wav,89198,gradually relief came to all of us.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0016.wav,104558,"without a word, |peter| got up and lit his lantern."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0017.wav,64398,mr |shimerda| went with him.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0018.wav,178958,"after the !ceremony! at the &church&, the party went to a dinner given by the {parents{ of the {bride{."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0019.wav,152718,the :first: house were taken up an echoed and with quickening repetitions.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0020.wav,116238,a black drove came up over the |hill| behind the !wedding party!.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0021.wav,348718,something happened to the hindmost sledge. the {driver{ lost control. he was probably very drunk. the horses left the road. the sledge was caught up in a clump of trees and overturned.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0022.wav,109358,the shrieks that followed made everybody sober.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0023.wav,137998,the road was clear and white and the grooms :three: blacks went like the wind.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0024.wav,121998,"there are only :three: (sledges( left, he whispered."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0025.wav,176878,and the |wolves pavel| asked.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0026.wav,92078,they were within a few :miles: of their village <now<.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0027.wav,92078,yes.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0028.wav,86638,<2030< enough.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0029.wav,119438,<now< his middle horse was being almost dragged by the other :two:.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0030.wav,123278,|pavel| knocked him over the side of the sledge and through the girl after him.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0031.wav,113678,|peter| crouching in the front seats i nothing.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0032.wav,443598,the :first: thing either of them noticed was a new sound that broke into the clean air louder than they.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0033.wav,62318,they were run out of their &village&.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0034.wav,89838,"wherever they went, the story followed them."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0035.wav,174318,"they worked in &chicago&, &des moines&, &fort wayne&, but they were always unfortunate."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0036.wav,143438,during the !auction! he went about with his head down and never lifted his eyes.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0037.wav,154798,everyone said |peter kiss| the cow before she was led away by her new {owner{.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0038.wav,150958,the loss of his :two: {friends{ had a depressing effect upon old mr |shimerda|.
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0039.wav,171278,"when he was out hunting, he used to go into the empty &log house& and sit there, brooding."
/home/ubuntu/KerasDeepSpeech/dataset/2035-147961-0040.wav,158158,this &cabin& was his &hermitage& <until the winter< snows penned him in his &cave&.
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0000.wav,252078,"throughout this century, the power of the &church& was constantly on the increase and is visible in many important changes."
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0001.wav,533518,the {ancestors{ of the present pretendre congo surnamedb the squint eyed.
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0002.wav,298958,it is pretty clear also that the last rally of |druidism| against christianity took place behind his banner on the plane of |moira|.
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0003.wav,205358,the {poets{ of succeeding ages have dwelt much in detail on the occurrences of this memorable day.
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0004.wav,234958,"like the :two: {kings{ of &sparta&, they ruined jointly dividing between them, the {laborers{ and cares of state."
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0005.wav,769038,"it was the season when the ancient sun god had been accustomed to receive his <annual< oblations, and we can well believe that those whose hearts still trembled at the name of |bell| must have connected the eclipse and the plague with the revolution in the national worship and the overthrow of the ancient gods on that plane of prostration, where they had so long received the homage of an entire people."
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0006.wav,246798,"lastly, the ~royal brothers~ fell themselves {victims{ to the epidemic, which so sadly signalize is there rain."
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0007.wav,414158,the only conflicts that occur dawn irish soil with a pictish or an anglo saxon force. if we accept those who formed a contingent of ~kangals army~ at &moira& a curd in the time of the hospitable. |finn octa|.
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0008.wav,213358,"as leading to the mention of other interesting events, we must set this in rd clearly before the {reader{."
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0009.wav,554318,the {saxons{ of &kent& and the southern kingdoms generally were converted by {missionaries{ from &france& or &rome& or {native preachers{ of the :first: or :second: christian generation.
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0010.wav,243278,"the kingdom of &northumbria&, as the name implies, embrace nearly all the country from the &humber& to the &pictish border&."
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0011.wav,334958,"the barren rock about :3 miles: in length, was covered with the monastic &buildings&, and its &cemetery& was already adorned with the &tombs of saints and kings&."
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0012.wav,327438,<now< every {missionary{ that ever went out from |iona| had taught that to reduce {christians{ to slavery was wholly inconsistent with a belief in the doctrines of the gospel.
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0013.wav,655118,"while the liberated {exiles{ rejoiced on the plane of mif, the tent of the &abbot of iona& was pitched on the wrath of |tara| of fact, which would seem to indicate that already in little more than a century since the interdict had fallen on it, the edifices which made so fine as show in the days of |patrick| were ruined in uninhabitable."
/home/ubuntu/KerasDeepSpeech/dataset/2035-152373-0014.wav,235278,so slow and {patient{ is the process by which christianity infuses itself into the social life of a converted people.
